MO;DY;HR;sinα;Ho
2;11;8;0.0;0.0
2;11;9;0.09;126.7
2;11;10;0.214;300.03
2;11;11;0.31;433.9
2;11;12;0.371;519.18
2;11;13;0.393;550.05
2;11;14;0.374;524.42
2;11;15;0.317;444.03
2;11;16;0.224;314.36
2;11;17;0.103;144.25
2;11;18;0.0;0.0
2;11;19;0.0;0.0
2;11;20;0.0;0.0
2;11;21;0.0;0.0
2;11;22;0.0;0.0
2;11;23;0.0;0.0
2;12;0;0.0;0.0
2;12;1;0.0;0.0
2;12;2;0.0;0.0
2;12;3;0.0;0.0
2;12;4;0.0;0.0
2;12;5;0.0;0.0
2;12;6;0.0;0.0
2;12;7;0.0;0.0
2;12;8;0.0;0.0
2;12;9;0.095;133.19
2;12;10;0.219;306.71
2;12;11;0.315;440.72
2;12;12;0.376;526.08
2;12;13;0.398;556.99
2;12;14;0.379;531.33
2;12;15;0.322;450.86
2;12;16;0.229;321.05
2;12;17;0.108;150.76
2;12;18;0.0;0.0
2;12;19;0.0;0.0
2;12;20;0.0;0.0
2;12;21;0.0;0.0
2;12;22;0.0;0.0
2;12;23;0.0;0.0
2;13;0;0.0;0.0
2;13;1;0.0;0.0
2;13;2;0.0;0.0
2;13;3;0.0;0.0
2;13;4;0.0;0.0
2;13;5;0.0;0.0
2;13;6;0.0;0.0
2;13;7;0.0;0.0
2;13;8;0.0;0.0
2;13;9;0.1;139.76
2;13;10;0.224;313.46
2;13;11;0.32;447.6
2;13;12;0.381;533.06
2;13;13;0.403;564.0
2;13;14;0.385;538.31
2;13;15;0.327;457.76
2;13;16;0.234;327.81
2;13;17;0.112;157.34
2;13;18;0.0;0.0
2;13;19;0.0;0.0
2;13;20;0.0;0.0
2;13;21;0.0;0.0
2;13;22;0.0;0.0
2;13;23;0.0;0.0
2;14;0;0.0;0.0
2;14;1;0.0;0.0
2;14;2;0.0;0.0
2;14;3;0.0;0.0
2;14;4;0.0;0.0
2;14;5;0.0;0.0
2;14;6;0.0;0.0
2;14;7;0.0;0.0
2;14;8;0.0;0.0
2;14;9;0.105;146.4
2;14;10;0.229;320.28
2;14;11;0.325;454.56
2;14;12;0.386;540.1
2;14;13;0.408;571.07
2;14;14;0.39;545.36
2;14;15;0.332;464.72
2;14;16;0.239;334.65
2;14;17;0.117;164.0
2;14;18;0.0;0.0
2;14;19;0.0;0.0
2;14;20;0.0;0.0
2;14;21;0.0;0.0
2;14;22;0.0;0.0
2;14;23;0.0;0.0
2;15;0;0.0;0.0
2;15;1;0.0;0.0
2;15;2;0.0;0.0
2;15;3;0.0;0.0
2;15;4;0.0;0.0
2;15;5;0.0;0.0
2;15;6;0.0;0.0
2;15;7;0.0;0.0
2;15;8;0.0;0.0
2;15;9;0.109;153.12
2;15;10;0.234;327.16
2;15;11;0.33;461.58
2;15;12;0.391;547.21
2;15;13;0.413;578.21
2;15;14;0.395;552.47
2;15;15;0.337;471.75
2;15;16;0.244;341.55
2;15;17;0.122;170.74
2;15;18;0.0;0.0
2;15;19;0.0;0.0
2;15;20;0.0;0.0
2;15;21;0.0;0.0
2;15;22;0.0;0.0
2;15;23;0.0;0.0
2;16;0;0.0;0.0
2;16;1;0.0;0.0
2;16;2;0.0;0.0
2;16;3;0.0;0.0
2;16;4;0.0;0.0
2;16;5;0.0;0.0
2;16;6;0.0;0.0
2;16;7;0.0;0.0
2;16;8;0.0;0.0
2;16;9;0.114;159.9
2;16;10;0.239;334.11
2;16;11;0.335;468.66
2;16;12;0.397;554.37
2;16;13;0.419;585.4
2;16;14;0.4;559.64
2;16;15;0.342;478.84
2;16;16;0.249;348.51
2;16;17;0.127;177.54
2;16;18;0.0;0.0
2;16;19;0.0;0.0
2;16;20;0.0;0.0
2;16;21;0.0;0.0
2;16;22;0.0;0.0
2;16;23;0.0;0.0
2;17;0;0.0;0.0
2;17;1;0.0;0.0
2;17;2;0.0;0.0
2;17;3;0.0;0.0
2;17;4;0.0;0.0
2;17;5;0.0;0.0
2;17;6;0.0;0.0
2;17;7;0.0;0.0
2;17;8;0.0;0.0
2;17;9;0.119;166.75
2;17;10;0.244;341.13
2;17;11;0.34;475.8
2;17;12;0.402;561.59
2;17;13;0.424;592.65
2;17;14;0.406;566.86
2;17;15;0.348;485.99
2;17;16;0.254;355.54
2;17;17;0.132;184.4
2;17;18;0.0;0.0
2;17;19;0.0;0.0
2;17;20;0.0;0.0
2;17;21;0.0;0.0
2;17;22;0.0;0.0
2;17;23;0.0;0.0
2;18;0;0.0;0.0
2;18;1;0.0;0.0
2;18;2;0.0;0.0
2;18;3;0.0;0.0
2;18;4;0.0;0.0
2;18;5;0.0;0.0
2;18;6;0.0;0.0
2;18;7;0.0;0.0
2;18;8;0.0;0.0
2;18;9;0.124;173.66
2;18;10;0.249;348.2
2;18;11;0.346;482.99
2;18;12;0.407;568.86
2;18;13;0.429;599.95
2;18;14;0.411;574.14
2;18;15;0.353;493.19
2;18;16;0.26;362.62
2;18;17;0.137;191.33
2;18;18;0.0;0.0
2;18;19;0.0;0.0
2;18;20;0.0;0.0
2;18;21;0.0;0.0
2;18;22;0.0;0.0
2;18;23;0.0;0.0
2;19;0;0.0;0.0
2;19;1;0.0;0.0
2;19;2;0.0;0.0
2;19;3;0.0;0.0
2;19;4;0.0;0.0
2;19;5;0.0;0.0
2;19;6;0.0;0.0
2;19;7;0.0;0.0
2;19;8;0.0;0.0
2;19;9;0.129;180.64
2;19;10;0.254;355.33
2;19;11;0.351;490.24
2;19;12;0.413;576.18
2;19;13;0.435;607.3
2;19;14;0.416;581.46
2;19;15;0.358;500.45
2;19;16;0.265;369.76
2;19;17;0.142;198.32
2;19;18;0.0;0.0
2;19;19;0.0;0.0
2;19;20;0.0;0.0
2;19;21;0.0;0.0
2;19;22;0.0;0.0
2;19;23;0.0;0.0
2;20;0;0.0;0.0
2;20;1;0.0;0.0
2;20;2;0.0;0.0
2;20;3;0.0;0.0
2;20;4;0.0;0.0
2;20;5;0.0;0.0
2;20;6;0.0;0.0
2;20;7;0.0;0.0
2;20;8;0.0;0.0
2;20;9;0.134;187.67
2;20;10;0.26;362.51
2;20;11;0.356;497.53
2;20;12;0.418;583.55
2;20;13;0.44;614.69
2;20;14;0.422;588.84
2;20;15;0.364;507.75
2;20;16;0.27;376.96
2;20;17;0.147;205.37
2;20;18;0.003;4.68
2;20;19;0.0;0.0
2;20;20;0.0;0.0
2;20;21;0.0;0.0
2;20;22;0.0;0.0
2;20;23;0.0;0.0
2;21;0;0.0;0.0
2;21;1;0.0;0.0
2;21;2;0.0;0.0
2;21;3;0.0;0.0
2;21;4;0.0;0.0
2;21;5;0.0;0.0
2;21;6;0.0;0.0
2;21;7;0.0;0.0
2;21;8;0.0;0.0
2;21;9;0.14;194.76
2;21;10;0.265;369.74
2;21;11;0.362;504.87
2;21;12;0.424;590.96
2;21;13;0.446;622.12
2;21;14;0.427;596.25
2;21;15;0.369;515.1
2;21;16;0.275;384.2
2;21;17;0.152;212.47
2;21;18;0.008;11.62
2;21;19;0.0;0.0
2;21;20;0.0;0.0
2;21;21;0.0;0.0
2;21;22;0.0;0.0
2;21;23;0.0;0.0
2;22;0;0.0;0.0
2;22;1;0.0;0.0
2;22;2;0.0;0.0
2;22;3;0.0;0.0
2;22;4;0.0;0.0
2;22;5;0.0;0.0
2;22;6;0.0;0.0
2;22;7;0.0;0.0
2;22;8;0.0;0.0
2;22;9;0.145;201.9
2;22;10;0.27;377.01
2;22;11;0.367;512.25
2;22;12;0.429;598.4
2;22;13;0.451;629.6
2;22;14;0.433;603.7
2;22;15;0.375;522.49
2;22;16;0.281;391.49
2;22;17;0.157;219.63
2;22;18;0.013;18.62
2;22;19;0.0;0.0
2;22;20;0.0;0.0
2;22;21;0.0;0.0
2;22;22;0.0;0.0
2;22;23;0.0;0.0
2;23;0;0.0;0.0
2;23;1;0.0;0.0
2;23;2;0.0;0.0
2;23;3;0.0;0.0
2;23;4;0.0;0.0
2;23;5;0.0;0.0
2;23;6;0.0;0.0
2;23;7;0.0;0.0
2;23;8;0.004;5.89
2;23;9;0.15;209.09
2;23;10;0.276;384.33
2;23;11;0.373;519.67
2;23;12;0.435;605.89
2;23;13;0.457;637.1
2;23;14;0.438;611.19
2;23;15;0.38;529.92
2;23;16;0.286;398.82
2;23;17;0.163;226.83
2;23;18;0.018;25.68
2;23;19;0.0;0.0
2;23;20;0.0;0.0
2;23;21;0.0;0.0
2;23;22;0.0;0.0
2;23;23;0.0;0.0
2;24;0;0.0;0.0
2;24;1;0.0;0.0
2;24;2;0.0;0.0
2;24;3;0.0;0.0
2;24;4;0.0;0.0
2;24;5;0.0;0.0
2;24;6;0.0;0.0
2;24;7;0.0;0.0
2;24;8;0.009;12.99
2;24;9;0.155;216.33
2;24;10;0.281;391.7
2;24;11;0.378;527.13
2;24;12;0.44;613.41
2;24;13;0.463;644.64
2;24;14;0.444;618.71
2;24;15;0.386;537.38
2;24;16;0.292;406.19
2;24;17;0.168;234.08
2;24;18;0.024;32.79
2;24;19;0.0;0.0
2;24;20;0.0;0.0
2;24;21;0.0;0.0
2;24;22;0.0;0.0
2;24;23;0.0;0.0
2;25;0;0.0;0.0
2;25;1;0.0;0.0
2;25;2;0.0;0.0
2;25;3;0.0;0.0
2;25;4;0.0;0.0
2;25;5;0.0;0.0
2;25;6;0.0;0.0
2;25;7;0.0;0.0
2;25;8;0.014;20.13
2;25;9;0.161;223.61
2;25;10;0.287;399.09
2;25;11;0.384;534.62
2;25;12;0.446;620.95
2;25;13;0.468;652.21
2;25;14;0.45;626.26
2;25;15;0.391;544.88
2;25;16;0.297;413.6
2;25;17;0.173;241.38
2;25;18;0.029;39.95
2;25;19;0.0;0.0
2;25;20;0.0;0.0
2;25;21;0.0;0.0
2;25;22;0.0;0.0
2;25;23;0.0;0.0
2;26;0;0.0;0.0
2;26;1;0.0;0.0
2;26;2;0.0;0.0
2;26;3;0.0;0.0
2;26;4;0.0;0.0
2;26;5;0.0;0.0
2;26;6;0.0;0.0
2;26;7;0.0;0.0
2;26;8;0.02;27.33
2;26;9;0.166;230.94
2;26;10;0.292;406.53
2;26;11;0.389;542.14
2;26;12;0.452;628.53
2;26;13;0.474;659.8
2;26;14;0.455;633.84
2;26;15;0.397;552.4
2;26;16;0.302;421.04
2;26;17;0.179;248.71
2;26;18;0.034;47.16
2;26;19;0.0;0.0
2;26;20;0.0;0.0
2;26;21;0.0;0.0
2;26;22;0.0;0.0
2;26;23;0.0;0.0
2;27;0;0.0;0.0
2;27;1;0.0;0.0
2;27;2;0.0;0.0
2;27;3;0.0;0.0
2;27;4;0.0;0.0
2;27;5;0.0;0.0
2;27;6;0.0;0.0
2;27;7;0.0;0.0
2;27;8;0.025;34.57
2;27;9;0.171;238.3
2;27;10;0.298;413.99
2;27;11;0.395;549.68
2;27;12;0.457;636.12
2;27;13;0.48;667.42
2;27;14;0.461;641.44
2;27;15;0.402;559.95
2;27;16;0.308;428.52
2;27;17;0.184;256.08
2;27;18;0.039;54.41
2;27;19;0.0;0.0
2;27;20;0.0;0.0
2;27;21;0.0;0.0
2;27;22;0.0;0.0
2;27;23;0.0;0.0
2;28;0;0.0;0.0
2;28;1;0.0;0.0
2;28;2;0.0;0.0
2;28;3;0.0;0.0
2;28;4;0.0;0.0
2;28;5;0.0;0.0
2;28;6;0.0;0.0
2;28;7;0.0;0.0
2;28;8;0.03;41.86
2;28;9;0.177;245.7
2;28;10;0.303;421.49
2;28;11;0.401;557.25
2;28;12;0.463;643.74
2;28;13;0.485;675.05
2;28;14;0.467;649.05
2;28;15;0.408;567.52
2;28;16;0.314;436.02
2;28;17;0.189;263.49
2;28;18;0.044;61.71
2;28;19;0.0;0.0
2;28;20;0.0;0.0
2;28;21;0.0;0.0
2;28;22;0.0;0.0
2;28;23;0.0;0.0
2;29;0;0.0;0.0
2;29;1;0.0;0.0
2;29;2;0.0;0.0
2;29;3;0.0;0.0
2;29;4;0.0;0.0
2;29;5;0.0;0.0
2;29;6;0.0;0.0
2;29;7;0.0;0.0
2;29;8;0.035;49.19
2;29;9;0.182;253.13
2;29;10;0.309;429.01
2;29;11;0.406;564.84
2;29;12;0.469;651.37
2;29;13;0.491;682.69
2;29;14;0.472;656.69
2;29;15;0.414;575.12
2;29;16;0.319;443.54
2;29;17;0.195;270.93
2;29;18;0.05;69.05
2;29;19;0.0;0.0
2;29;20;0.0;0.0
2;29;21;0.0;0.0
2;29;22;0.0;0.0
2;29;23;0.0;0.0
2;30;0;0.0;0.0
2;30;1;0.0;0.0
2;30;2;0.0;0.0
2;30;3;0.0;0.0
2;30;4;0.0;0.0
2;30;5;0.0;0.0
2;30;6;0.0;0.0
2;30;7;0.0;0.0
2;30;8;0.041;56.55
2;30;9;0.188;260.59
2;30;10;0.314;436.55
2;30;11;0.412;572.44
2;30;12;0.474;659.01
2;30;13;0.497;690.35
2;30;14;0.478;664.33
2;30;15;0.419;582.72
2;30;16;0.325;451.09
2;30;17;0.2;278.4
2;30;18;0.055;76.42
2;30;19;0.0;0.0
2;30;20;0.0;0.0
2;30;21;0.0;0.0
2;30;22;0.0;0.0
2;30;23;0.0;0.0
2;31;0;0.0;0.0
2;31;1;0.0;0.0
2;31;2;0.0;0.0
2;31;3;0.0;0.0
2;31;4;0.0;0.0
2;31;5;0.0;0.0
2;31;6;0.0;0.0
2;31;7;0.0;0.0
2;31;8;0.046;63.96
2;31;9;0.193;268.07
2;31;10;0.32;444.11
2;31;11;0.418;580.06
2;31;12;0.48;666.66
2;31;13;0.503;698.02
2;31;14;0.484;671.99
2;31;15;0.425;590.35
2;31;16;0.33;458.66
2;31;17;0.206;285.89
2;31;18;0.06;83.83
2;31;19;0.0;0.0
2;31;20;0.0;0.0
2;31;21;0.0;0.0
2;31;22;0.0;0.0
2;31;23;0.0;0.0
3;1;0;0.0;0.0
3;1;1;0.0;0.0
3;1;2;0.0;0.0
3;1;3;0.0;0.0
3;1;4;0.0;0.0
3;1;5;0.0;0.0
3;1;6;0.0;0.0
3;1;7;0.0;0.0
3;1;8;0.051;71.39
3;1;9;0.199;275.59
3;1;10;0.325;451.68
3;1;11;0.423;587.68
3;1;12;0.486;674.32
3;1;13;0.508;705.69
3;1;14;0.49;679.65
3;1;15;0.431;597.98
3;1;16;0.336;466.24
3;1;17;0.211;293.41
3;1;18;0.066;91.27
3;1;19;0.0;0.0
3;1;20;0.0;0.0
3;1;21;0.0;0.0
3;1;22;0.0;0.0
3;1;23;0.0;0.0
3;2;0;0.0;0.0
3;2;1;0.0;0.0
3;2;2;0.0;0.0
3;2;3;0.0;0.0
3;2;4;0.0;0.0
3;2;5;0.0;0.0
3;2;6;0.0;0.0
3;2;7;0.0;0.0
3;2;8;0.057;78.86
3;2;9;0.204;283.12
3;2;10;0.331;459.27
3;2;11;0.429;595.32
3;2;12;0.492;681.98
3;2;13;0.514;713.36
3;2;14;0.495;687.31
3;2;15;0.437;605.61
3;2;16;0.342;473.83
3;2;17;0.217;300.95
3;2;18;0.071;98.75
3;2;19;0.0;0.0
3;2;20;0.0;0.0
3;2;21;0.0;0.0
3;2;22;0.0;0.0
3;2;23;0.0;0.0
3;3;0;0.0;0.0
3;3;1;0.0;0.0
3;3;2;0.0;0.0
3;3;3;0.0;0.0
3;3;4;0.0;0.0
3;3;5;0.0;0.0
3;3;6;0.0;0.0
3;3;7;0.0;0.0
3;3;8;0.062;86.35
3;3;9;0.21;290.67
3;3;10;0.337;466.87
3;3;11;0.435;602.95
3;3;12;0.497;689.64
3;3;13;0.52;721.03
3;3;14;0.501;694.97
3;3;15;0.442;613.25
3;3;16;0.347;481.43
3;3;17;0.222;308.5
3;3;18;0.077;106.25
3;3;19;0.0;0.0
3;3;20;0.0;0.0
3;3;21;0.0;0.0
3;3;22;0.0;0.0
3;3;23;0.0;0.0
3;4;0;0.0;0.0
3;4;1;0.0;0.0
3;4;2;0.0;0.0
3;4;3;0.0;0.0
3;4;4;0.0;0.0
3;4;5;0.0;0.0
3;4;6;0.0;0.0
3;4;7;0.0;0.0
3;4;8;0.068;93.87
3;4;9;0.215;298.23
3;4;10;0.342;474.48
3;4;11;0.441;610.59
3;4;12;0.503;697.3
3;4;13;0.526;728.69
3;4;14;0.507;702.63
3;4;15;0.448;620.89
3;4;16;0.353;489.04
3;4;17;0.228;316.07
3;4;18;0.082;113.77
3;4;19;0.0;0.0
3;4;20;0.0;0.0
3;4;21;0.0;0.0
3;4;22;0.0;0.0
3;4;23;0.0;0.0
3;5;0;0.0;0.0
3;5;1;0.0;0.0
3;5;2;0.0;0.0
3;5;3;0.0;0.0
3;5;4;0.0;0.0
3;5;5;0.0;0.0
3;5;6;0.0;0.0
3;5;7;0.0;0.0
3;5;8;0.073;101.41
3;5;9;0.221;305.81
3;5;10;0.348;482.09
3;5;11;0.446;618.22
3;5;12;0.509;704.95
3;5;13;0.532;736.35
3;5;14;0.513;710.28
3;5;15;0.454;628.53
3;5;16;0.359;496.65
3;5;17;0.234;323.65
3;5;18;0.088;121.31
3;5;19;0.0;0.0
3;5;20;0.0;0.0
3;5;21;0.0;0.0
3;5;22;0.0;0.0
3;5;23;0.0;0.0
3;6;0;0.0;0.0
3;6;1;0.0;0.0
3;6;2;0.0;0.0
3;6;3;0.0;0.0
3;6;4;0.0;0.0
3;6;5;0.0;0.0
3;6;6;0.0;0.0
3;6;7;0.0;0.0
3;6;8;0.079;108.97
3;6;9;0.226;313.4
3;6;10;0.354;489.7
3;6;11;0.452;625.85
3;6;12;0.515;712.59
3;6;13;0.537;743.99
3;6;14;0.519;717.92
3;6;15;0.459;636.16
3;6;16;0.364;504.27
3;6;17;0.239;331.24
3;6;18;0.093;128.87
3;6;19;0.0;0.0
3;6;20;0.0;0.0
3;6;21;0.0;0.0
3;6;22;0.0;0.0
3;6;23;0.0;0.0
3;7;0;0.0;0.0
3;7;1;0.0;0.0
3;7;2;0.0;0.0
3;7;3;0.0;0.0
3;7;4;0.0;0.0
3;7;5;0.0;0.0
3;7;6;0.0;0.0
3;7;7;0.0;0.0
3;7;8;0.084;116.54
3;7;9;0.232;320.99
3;7;10;0.359;497.3
3;7;11;0.458;633.47
3;7;12;0.52;720.21
3;7;13;0.543;751.62
3;7;14;0.524;725.55
3;7;15;0.465;643.78
3;7;16;0.37;511.88
3;7;17;0.245;338.84
3;7;18;0.099;136.45
3;7;19;0.0;0.0
3;7;20;0.0;0.0
3;7;21;0.0;0.0
3;7;22;0.0;0.0
3;7;23;0.0;0.0
3;8;0;0.0;0.0
3;8;1;0.0;0.0
3;8;2;0.0;0.0
3;8;3;0.0;0.0
3;8;4;0.0;0.0
3;8;5;0.0;0.0
3;8;6;0.0;0.0
3;8;7;0.0;0.0
3;8;8;0.09;124.13
3;8;9;0.238;328.58
3;8;10;0.365;504.91
3;8;11;0.463;641.08
3;8;12;0.526;727.82
3;8;13;0.549;759.23
3;8;14;0.53;733.16
3;8;15;0.471;651.38
3;8;16;0.376;519.48
3;8;17;0.25;346.43
3;8;18;0.104;144.04
3;8;19;0.0;0.0
3;8;20;0.0;0.0
3;8;21;0.0;0.0
3;8;22;0.0;0.0
3;8;23;0.0;0.0
3;9;0;0.0;0.0
3;9;1;0.0;0.0
3;9;2;0.0;0.0
3;9;3;0.0;0.0
3;9;4;0.0;0.0
3;9;5;0.0;0.0
3;9;6;0.0;0.0
3;9;7;0.0;0.0
3;9;8;0.095;131.73
3;9;9;0.243;336.18
3;9;10;0.371;512.5
3;9;11;0.469;648.67
3;9;12;0.532;735.42
3;9;13;0.555;766.82
3;9;14;0.536;740.75
3;9;15;0.477;658.98
3;9;16;0.381;527.07
3;9;17;0.256;354.03
3;9;18;0.11;151.64
3;9;19;0.0;0.0
3;9;20;0.0;0.0
3;9;21;0.0;0.0
3;9;22;0.0;0.0
3;9;23;0.0;0.0
3;10;0;0.0;0.0
3;10;1;0.0;0.0
3;10;2;0.0;0.0
3;10;3;0.0;0.0
3;10;4;0.0;0.0
3;10;5;0.0;0.0
3;10;6;0.0;0.0
3;10;7;0.0;0.0
3;10;8;0.101;139.34
3;10;9;0.249;343.78
3;10;10;0.376;520.08
3;10;11;0.475;656.25
3;10;12;0.538;742.98
3;10;13;0.56;774.39
3;10;14;0.542;748.32
3;10;15;0.482;666.55
3;10;16;0.387;534.66
3;10;17;0.262;361.62
3;10;18;0.115;159.25
3;10;19;0.0;0.0
3;10;20;0.0;0.0
3;10;21;0.0;0.0
3;10;22;0.0;0.0
3;10;23;0.0;0.0
3;11;0;0.0;0.0
3;11;1;0.0;0.0
3;11;2;0.0;0.0
3;11;3;0.0;0.0
3;11;4;0.0;0.0
3;11;5;0.0;0.0
3;11;6;0.0;0.0
3;11;7;0.0;0.0
3;11;8;0.106;146.95
3;11;9;0.254;351.37
3;11;10;0.382;527.65
3;11;11;0.481;663.8
3;11;12;0.543;750.53
3;11;13;0.566;781.93
3;11;14;0.547;755.86
3;11;15;0.488;674.1
3;11;16;0.393;542.22
3;11;17;0.267;369.21
3;11;18;0.121;166.86
3;11;19;0.0;0.0
3;11;20;0.0;0.0
3;11;21;0.0;0.0
3;11;22;0.0;0.0
3;11;23;0.0;0.0
3;12;0;0.0;0.0
3;12;1;0.0;0.0
3;12;2;0.0;0.0
3;12;3;0.0;0.0
3;12;4;0.0;0.0
3;12;5;0.0;0.0
3;12;6;0.0;0.0
3;12;7;0.0;0.0
3;12;8;0.112;154.57
3;12;9;0.26;358.95
3;12;10;0.388;535.2
3;12;11;0.486;671.33
3;12;12;0.549;758.04
3;12;13;0.572;789.44
3;12;14;0.553;763.37
3;12;15;0.494;681.63
3;12;16;0.398;549.77
3;12;17;0.273;376.79
3;12;18;0.126;174.47
3;12;19;0.0;0.0
3;12;20;0.0;0.0
3;12;21;0.0;0.0
3;12;22;0.0;0.0
3;12;23;0.0;0.0
3;13;0;0.0;0.0
3;13;1;0.0;0.0
3;13;2;0.0;0.0
3;13;3;0.0;0.0
3;13;4;0.0;0.0
3;13;5;0.0;0.0
3;13;6;0.0;0.0
3;13;7;0.0;0.0
3;13;8;0.118;162.19
3;13;9;0.266;366.52
3;13;10;0.393;542.74
3;13;11;0.492;678.83
3;13;12;0.555;765.53
3;13;13;0.578;796.91
3;13;14;0.559;770.86
3;13;15;0.5;689.13
3;13;16;0.404;557.3
3;13;17;0.279;384.36
3;13;18;0.132;182.08
3;13;19;0.0;0.0
3;13;20;0.0;0.0
3;13;21;0.0;0.0
3;13;22;0.0;0.0
3;13;23;0.0;0.0
3;14;0;0.0;0.0
3;14;1;0.0;0.0
3;14;2;0.0;0.0
3;14;3;0.0;0.0
3;14;4;0.0;0.0
3;14;5;0.0;0.0
3;14;6;0.0;0.0
3;14;7;0.0;0.0
3;14;8;0.123;169.8
3;14;9;0.271;374.08
3;14;10;0.399;550.25
3;14;11;0.498;686.3
3;14;12;0.561;772.97
3;14;13;0.583;804.35
3;14;14;0.565;778.3
3;14;15;0.505;696.6
3;14;16;0.41;564.81
3;14;17;0.284;391.91
3;14;18;0.138;189.69
3;14;19;0.0;0.0
3;14;20;0.0;0.0
3;14;21;0.0;0.0
3;14;22;0.0;0.0
3;14;23;0.0;0.0
3;15;0;0.0;0.0
3;15;1;0.0;0.0
3;15;2;0.0;0.0
3;15;3;0.0;0.0
3;15;4;0.0;0.0
3;15;5;0.0;0.0
3;15;6;0.0;0.0
3;15;7;0.0;0.0
3;15;8;0.129;177.41
3;15;9;0.277;381.62
3;15;10;0.405;557.73
3;15;11;0.503;693.74
3;15;12;0.566;780.39
3;15;13;0.589;811.76
3;15;14;0.57;785.72
3;15;15;0.511;704.04
3;15;16;0.415;572.29
3;15;17;0.29;399.45
3;15;18;0.143;197.29
3;15;19;0.0;0.0
3;15;20;0.0;0.0
3;15;21;0.0;0.0
3;15;22;0.0;0.0
3;15;23;0.0;0.0
3;16;0;0.0;0.0
3;16;1;0.0;0.0
3;16;2;0.0;0.0
3;16;3;0.0;0.0
3;16;4;0.0;0.0
3;16;5;0.0;0.0
3;16;6;0.0;0.0
3;16;7;0.0;0.0
3;16;8;0.134;185.01
3;16;9;0.283;389.14
3;16;10;0.41;565.19
3;16;11;0.509;701.15
3;16;12;0.572;787.76
3;16;13;0.595;819.12
3;16;14;0.576;793.09
3;16;15;0.517;711.44
3;16;16;0.421;579.74
3;16;17;0.295;406.96
3;16;18;0.149;204.88
3;16;19;0.0;0.0
3;16;20;0.0;0.0
3;16;21;0.0;0.0
3;16;22;0.0;0.0
3;16;23;0.0;0.0
3;17;0;0.0;0.0
3;17;1;0.0;0.0
3;17;2;0.0;0.0
3;17;3;0.0;0.0
3;17;4;0.0;0.0
3;17;5;0.0;0.0
3;17;6;0.0;0.0
3;17;7;0.0;0.0
3;17;8;0.14;192.59
3;17;9;0.288;396.64
3;17;10;0.416;572.61
3;17;11;0.515;708.52
3;17;12;0.578;795.09
3;17;13;0.6;826.44
3;17;14;0.582;800.41
3;17;15;0.522;718.8
3;17;16;0.427;587.16
3;17;17;0.301;414.45
3;17;18;0.154;212.46
3;17;19;0.0;0.0
3;17;20;0.0;0.0
3;17;21;0.0;0.0
3;17;22;0.0;0.0
3;17;23;0.0;0.0
3;18;0;0.0;0.0
3;18;1;0.0;0.0
3;18;2;0.0;0.0
3;18;3;0.0;0.0
3;18;4;0.0;0.0
3;18;5;0.0;0.0
3;18;6;0.0;0.0
3;18;7;0.0;0.0
3;18;8;0.146;200.17
3;18;9;0.294;404.12
3;18;10;0.422;580.0
3;18;11;0.52;715.84
3;18;12;0.583;802.38
3;18;13;0.606;833.71
3;18;14;0.587;807.7
3;18;15;0.528;726.12
3;18;16;0.432;594.54
3;18;17;0.307;421.92
3;18;18;0.16;220.03
3;18;19;0.002;2.61
3;18;20;0.0;0.0
3;18;21;0.0;0.0
3;18;22;0.0;0.0
3;18;23;0.0;0.0
3;19;0;0.0;0.0
3;19;1;0.0;0.0
3;19;2;0.0;0.0
3;19;3;0.0;0.0
3;19;4;0.0;0.0
3;19;5;0.0;0.0
3;19;6;0.0;0.0
3;19;7;0.0;0.0
3;19;8;0.151;207.72
3;19;9;0.299;411.57
3;19;10;0.427;587.36
3;19;11;0.526;723.13
3;19;12;0.589;809.61
3;19;13;0.612;840.93
3;19;14;0.593;814.93
3;19;15;0.533;733.4
3;19;16;0.438;601.89
3;19;17;0.312;429.36
3;19;18;0.166;227.57
3;19;19;0.007;10.27
3;19;20;0.0;0.0
3;19;21;0.0;0.0
3;19;22;0.0;0.0
3;19;23;0.0;0.0
3;20;0;0.0;0.0
3;20;1;0.0;0.0
3;20;2;0.0;0.0
3;20;3;0.0;0.0
3;20;4;0.0;0.0
3;20;5;0.0;0.0
3;20;6;0.0;0.0
3;20;7;0.0;0.0
3;20;8;0.157;215.26
3;20;9;0.305;418.98
3;20;10;0.433;594.68
3;20;11;0.532;730.36
3;20;12;0.594;816.8
3;20;13;0.617;848.1
3;20;14;0.598;822.12
3;20;15;0.539;740.63
3;20;16;0.443;609.2
3;20;17;0.318;436.77
3;20;18;0.171;235.1
3;20;19;0.013;17.93
3;20;20;0.0;0.0
3;20;21;0.0;0.0
3;20;22;0.0;0.0
3;20;23;0.0;0.0
3;21;0;0.0;0.0
3;21;1;0.0;0.0
3;21;2;0.0;0.0
3;21;3;0.0;0.0
3;21;4;0.0;0.0
3;21;5;0.0;0.0
3;21;6;0.0;0.0
3;21;7;0.004;5.04
3;21;8;0.162;222.78
3;21;9;0.31;426.37
3;21;10;0.438;601.95
3;21;11;0.537;737.55
3;21;12;0.6;823.94
3;21;13;0.623;855.21
3;21;14;0.604;829.25
3;21;15;0.545;747.82
3;21;16;0.449;616.47
3;21;17;0.323;444.15
3;21;18;0.177;242.6
3;21;19;0.019;25.57
3;21;20;0.0;0.0
3;21;21;0.0;0.0
